Strike,OptionType,Open Int,Volume,Bid,Ask,Last,IV,Delta,Gamma,Vega,Theta,Moneyness,Expiry
42.0,Put,0,0,0,0,0.0,248.0,0,0,0,0,0,2026-10-16
43.0,Call,399,5,0,0,1.82,36.620000000000005,0,0,0,0,0,2026-10-16
43.0,Put,8,0,0,0,0.0,22.03,0,0,0,0,0,2026-10-16
44.0,Call,19,0,0,0,0.0,35.620000000000005,0,0,0,0,0,2026-10-16
44.0,Put,0,0,0,0,0.0,19.580000000000002,0,0,0,0,0,2026-10-16
45.0,Call,1948,0,0,0,1.4,36.36,0,0,0,0,0,2026-10-16
45.0,Put,0,0,0,0,0.0,18.47,0,0,0,0,0,2026-10-16
46.0,Call,21,100,0,0,1.06,35.14,0,0,0,0,0,2026-10-16
46.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
47.0,Call,257,0,0,0,0.0,34.96,0,0,0,0,0,2026-10-16
47.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
48.0,Call,61,0,0,0,0.91,34.72,0,0,0,0,0,2026-10-16
48.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
49.0,Call,10,0,0,0,0.76,34.46,0,0,0,0,0,2026-10-16
49.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
50.0,Call,294,0,0,0,0.62,34.86,0,0,0,0,0,2026-10-16
50.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
51.0,Call,6,0,0,0,0.0,32.45,0,0,0,0,0,2026-10-16
51.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
52.0,Call,108,0,0,0,0.0,36.32,0,0,0,0,0,2026-10-16
52.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
53.0,Call,6,0,0,0,0.0,34.150000000000006,0,0,0,0,0,2026-10-16
53.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
54.0,Call,5,0,0,0,0.0,36.720000000000006,0,0,0,0,0,2026-10-16
54.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
55.0,Call,19,0,0,0,0.25,34.63,0,0,0,0,0,2026-10-16
55.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
60.0,Call,210,0,0,0,0.12,39.51,0,0,0,0,0,2026-10-16
60.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-10-16
